postal code,latitude,longitude
465-712,37.5336380827,127.233747887
465-711,37.5336380827,127.233747887
465-710,37.5336380827,127.233747887
426-853,37.3352870902,126.846724201
705-840,35.8403351006,128.576930247
426-857,37.305397404,126.860798843
426-856,37.305397404,126.860798843
426-855,37.3352870902,126.846724201
426-854,37.3352870902,126.846724201
426-859,37.310287278,126.86623153
426-858,37.310287278,126.86623153
506-410,35.186342737,126.670161376
506-411,35.1871956884,126.703008083
139-764,37.6644994398,127.063818766
420-841,37.4919741,126.788323532
614-759,35.157809326,129.047819811
614-758,35.1627711181,129.04002558
139-765,37.6667326609,127.051557062
614-755,35.1557713094,129.021943112
614-754,35.1744991053,129.064363298
614-757,35.1627711181,129.04002558
614-756,35.1627711181,129.04002558
614-751,35.1557713094,129.021943112
614-750,35.1449250118,129.019555043
614-753,35.1690651264,129.039581423
614-752,35.157809326,129.047819811
139-767,37.6212724511,127.083359909
570-969,35.9472503498,126.941691595
570-968,35.9472503498,126.941691595
139-762,37.6644994398,127.063818766
570-963,35.9378879747,126.95836175
570-962,35.9378879747,126.95836175
570-961,35.9297993776,126.961247084
570-960,35.9297993776,126.961247084
570-967,35.9472503498,126.941691595
570-966,35.9472503498,126.941691595
570-965,35.9472503498,126.941691595
678-921,35.538504231,127.995708709
121-140,37.5431616,126.930332866
678-922,35.5211791273,128.021489548
678-923,35.5068793934,128.049458947
690-150,33.4430361278,126.540685357
412-272,37.630561367,126.835697416
412-270,37.6389774936,126.833789043
412-271,37.6447074172,126.833554192
110-706,37.5848932625,126.981726627
447-768,37.1932413377,127.030162444
138-709,37.4986445265,127.126495213
138-708,37.4965421666,127.105729381
138-707,37.4965421666,127.105729381
138-706,37.5287840475,127.11682118
138-705,37.4965421666,127.105729381
138-704,37.4965421666,127.105729381
138-703,37.5182926382,127.101366591
138-702,37.5182926382,127.101366591
138-701,37.4965421666,127.105729381
138-700,37.513360977,127.094319971
482-050,37.8252044218,127.035815323
612-739,35.1959609015,129.130116109
612-738,35.2011642162,129.118917598
373-822,36.3332800184,127.685115283
612-731,35.2287809574,129.160582468
612-730,35.2287809574,129.160582468
612-733,35.2287809574,129.160582468
612-732,35.2287809574,129.160582468
612-735,35.2287809574,129.160582468
612-734,35.2287809574,129.160582468
612-737,35.2011642162,129.118917598
612-736,35.2287809574,129.160582468
150-996,37.5267849151,126.930167091
150-997,37.5094460484,126.895944454
769-831,36.3543137209,128.754418399
769-830,36.4241043542,128.767921967
769-833,36.4369967181,128.734497518
769-832,36.3975031502,128.783350879
245-717,37.4391833651,129.178906819
245-716,37.4391833651,129.178906819
245-715,37.4479212999,129.16461177
245-714,37.4479212999,129.16461177
745-060,36.6355426334,128.171861442
245-712,37.465619739,129.161930582
245-711,37.4479212999,129.16461177
245-710,37.2257426406,129.096821323
245-719,37.4391833651,129.178906819
245-718,37.4391833651,129.178906819
465-080,37.4897262678,127.196445849
449-080,37.2576019329,127.204327463
742-709,36.3985873727,128.158020817
137-858,37.4920601569,127.025085146
135-969,37.5022556004,127.064164454
151-731,37.4710325543,126.921695327
151-730,37.4796666062,126.931314418
320-020,36.1899883289,127.114712067
471-728,37.6045457328,127.13486439
482-839,38.0537128895,127.279307676
482-838,37.7990281235,126.959092383
482-833,37.8059976215,127.007222074
482-832,37.7712477408,126.953918406
482-831,37.7854976448,126.96519377
590-872,35.4848170533,127.45764269
482-837,37.8132979823,126.955414064
482-836,37.767356904,126.989467616
482-835,37.8010234933,126.9842533
482-834,37.8059976215,127.007222074
395-841,37.1063339899,128.361388043
395-840,37.1022983763,128.3588006
395-843,37.1063339899,128.361388043
395-842,37.1016160874,128.317388967
142-600,37.6397513237,127.0255562
642-180,35.2341809955,128.672648383
137-850,37.4802632122,126.99903673
411-808,37.6957282377,126.738350133
411-809,37.6957282377,126.738350133
411-802,37.682966803,126.755118796
411-803,37.682966803,126.755118796
411-800,37.6833625401,126.680966364
411-801,37.6833625401,126.680966364
411-806,37.682966803,126.755118796
411-807,37.682966803,126.755118796
411-804,37.682966803,126.755118796
411-805,37.682966803,126.755118796
446-526,37.2939658406,127.128966699
501-170,35.1435093903,126.91751429
445-735,37.1934918317,127.074876988
456-881,37.0363363081,127.371421791
427-706,37.4244687091,126.993989681
730-340,36.0916434634,128.411870749
427-704,37.4244687091,126.993989681
427-705,37.4244687091,126.993989681
427-702,37.4279332717,127.025289696
427-703,37.4279332717,127.025289696
427-700,37.4359511962,126.992727759
427-701,37.4279332717,127.025289696
427-708,37.4244687091,126.993989681
427-709,37.4244687091,126.993989681
137-854,37.4798947149,126.985501274
133-810,37.5447325756,127.026161935
133-811,37.5663254865,127.045330256
701-729,35.8753691587,128.623649235
701-728,35.8753691587,128.623649235
133-814,37.5663254865,127.045330256
133-815,37.5663254865,127.045330256
133-816,37.5663254865,127.045330256
540-130,34.9547727345,127.507968218
701-723,35.8800544876,128.612725223
701-722,35.8729369783,128.727195348
701-721,35.9112638212,128.637138917
701-720,35.9254563787,128.644934245
701-727,35.8753691587,128.623649235
701-726,35.8753691587,128.623649235
701-725,35.8702052602,128.614451998
701-724,35.8849781354,128.629293548
560-040,35.8126050187,127.148547385
137-855,37.5026313465,127.022179915
400-221,37.4798726413,126.622450551
440-835,37.2951209501,127.000473685
440-834,37.2951209501,127.000473685
440-837,37.3022171982,126.991305931
440-836,37.3022171982,126.991305931
440-831,37.2951209501,127.000473685
440-830,37.2951209501,127.000473685
440-833,37.2951209501,127.000473685
440-832,37.2951209501,127.000473685
440-839,37.3022171982,126.991305931
440-838,37.3022171982,126.991305931
100-779,37.5524657013,127.008976553
100-778,37.5576969046,126.977559312
100-777,37.5681523321,126.978995985
100-776,37.5544047083,127.008157422
100-775,37.5681523321,126.978995985
100-774,37.5544047083,127.008157422
100-773,37.5625571795,126.97069437
100-772,37.5681523321,126.978995985
100-771,37.5601522772,126.984059662
100-770,37.5636983086,126.982030616
150-752,37.522465382,126.893736305
150-753,37.5290653987,126.899075892
150-750,37.5216623145,126.898547402
150-751,37.5393563567,126.892639687
150-756,37.5267849151,126.930167091
150-757,37.5267849151,126.930167091
150-754,37.5290653987,126.899075892
150-755,37.5320981652,126.901203326
150-758,37.5267849151,126.930167091
150-759,37.495499815,126.906136734
608-741,35.1174775737,129.095207395
608-743,35.1347741397,129.100323759
608-742,35.1305920581,129.111975367
608-744,35.1347741397,129.100323759
608-747,35.1148432607,129.113433128
608-746,35.1305920581,129.111975367
608-749,35.1148432607,129.113433128
608-748,35.1148432607,129.113433128
660-921,35.2174950384,128.16061776
660-920,35.2140071738,128.147938532
501-759,35.1414991739,126.931715693
469-861,37.2532565065,127.703325982
469-860,37.2729150179,127.711473252
469-863,37.3345549263,127.744357674
469-862,37.2961398742,127.713243812
401-060,37.4727945498,126.641016986
712-140,35.8508377362,128.731705522
122-733,37.6348840586,126.921165699
545-703,34.9638179686,127.566857016
464-730,37.3874891244,127.283840955
464-731,37.3991606164,127.251331836
136-809,37.6067279511,127.027288963
217-040,38.2116592018,128.57340044
545-701,34.9413564619,127.692602226
142-780,37.6167091601,127.017520007
142-781,37.6414907136,127.0106007
407-600,37.5371027558,126.737669834
760-759,36.5626458891,128.713717859
760-758,36.5592408826,128.74962865
760-751,36.5803638164,128.701386889
760-753,36.5615239078,128.701719675
760-752,36.5829351277,128.714354039
230-810,37.1452185662,128.680542599
230-811,37.1625483487,128.671438737
760-757,36.5592408826,128.74962865
760-756,36.5592408826,128.74962865
151-888,37.4763551853,126.915679826
151-883,37.4710325543,126.921695327
764-852,36.7566599014,129.235199868
764-853,36.7760183873,129.287524858
764-850,36.7652213755,129.202607715
764-851,36.7220189121,129.246223702
121-754,37.5572085308,126.92226166
764-854,36.8462582389,129.167096314
340-864,36.7458346537,126.775449063
340-861,36.7338750565,126.822429142
340-860,36.7344606615,126.826005925
340-863,36.7727249024,126.825417681
340-862,36.713088638,126.818111892
415-855,37.6595912686,126.560982988
415-854,37.6474311552,126.589872078
415-851,37.6645322899,126.595263564
415-850,37.6491257878,126.581885411
415-853,37.6560619937,126.551126359
415-852,37.6292355973,126.596320545
157-829,37.5543737622,126.833266407
157-828,37.5482046548,126.84179448
157-827,37.5543737622,126.833266407
157-826,37.5482046548,126.84179448
157-825,37.5482046548,126.84179448
157-824,37.5482046548,126.84179448
157-823,37.5656027326,126.787712416
157-822,37.5656027326,126.787712416
157-821,37.5656027326,126.787712416
157-820,37.558584984,126.81054447
122-734,37.6348840586,126.921165699
462-743,37.4463002221,127.164002748
573-050,35.9866912689,126.710069827
402-200,37.4638112867,126.676507581
402-201,37.4638112867,126.676507581
402-202,37.4547689784,126.672658608
402-203,37.4446953662,126.673846119
402-204,37.4551732824,126.690283699
402-205,37.4659588031,126.687033457
402-206,37.4612479643,126.692383625
402-207,37.4484394283,126.677590887
402-208,37.4496746185,126.689329935
527-840,34.7450100615,126.794392355
527-841,34.7571463411,126.766183201
527-842,34.7509269794,126.819409334
613-713,35.1426859196,129.110299937
641-440,35.2465537608,128.632202167
681-230,35.5606266815,129.321333576
445-817,37.1934918317,127.074876988
770-220,36.0271741536,128.915619002
323-808,36.290367249,126.920852267
323-809,36.2613375071,126.95435389
700-300,35.8729395564,128.583980202
100-686,37.5637609167,126.997469163
545-708,34.9715171066,127.595196954
139-925,37.6420478105,127.068712441
676-870,35.5516722275,127.635641552
676-871,35.518171197,127.642154913
676-872,35.5465350392,127.640387128
676-873,35.5970574875,127.627304735
110-450,37.5755207102,126.997495933
464-090,37.3999774309,127.185739634
120-796,37.5737854969,126.954072049
120-795,37.5596229038,126.9568876
151-832,37.4751295634,126.96526134
220-761,37.3412372351,127.953255256
220-760,37.3437744146,127.946976714
220-763,37.3402370213,127.955725213
220-762,37.3402370213,127.955725213
220-765,37.3525884681,127.934451169
220-764,37.3525884681,127.934451169
220-767,37.3525884681,127.934451169
220-766,37.3525884681,127.934451169
220-769,37.3261113616,127.960375142
220-768,37.3261113616,127.960375142
616-102,35.2123803919,129.007999955
616-103,35.2099270966,129.017448341
616-100,35.2131838662,129.014529046
616-101,35.2124377012,129.016693526
325-840,36.0857283223,126.801985336
325-841,36.09605466,126.819202349
325-842,36.0759699375,126.840696589
325-843,36.0823570432,126.832223615
325-844,36.0828054132,126.800202937
790-812,36.0578729616,129.561925628
790-811,36.0405714988,129.560898786
790-810,36.0804434419,129.555514913
791-863,36.2436867156,129.368191118
791-862,36.2347421769,129.346057028
791-861,36.2164388635,129.363224224
791-860,36.228830133,129.356956164
546-850,34.871010308,127.187021394
546-851,34.8708834729,127.200981282
546-852,34.8664418303,127.164704836
546-853,34.8666930982,127.216085453
110-815,37.5761258969,126.957874288
210-080,37.7562905502,128.894438192
570-300,35.965058043,127.01158714
131-879,37.6028250736,127.076150524
110-813,37.5761258969,126.957874288
437-120,37.3965908528,126.989610066
121-806,37.5543526246,126.93790948
121-807,37.5543526246,126.93790948
121-804,37.5502103904,126.960043547
121-805,37.5502103904,126.960043547
606-703,35.0749044978,129.068462997
606-702,35.0924257352,129.038315245
573-878,35.9599162805,126.657641233
573-879,35.9743055989,126.679248099
573-876,35.9599162805,126.657641233
573-877,35.9599162805,126.657641233
573-874,35.9744320867,126.7046464
573-875,35.9599162805,126.657641233
573-872,35.9588091604,126.689291815
573-873,35.9744320867,126.7046464
573-870,35.9668010504,126.694808063
573-871,35.9588091604,126.689291815
302-060,36.2709675613,127.320251514
467-150,37.2531953602,127.455927234
636-980,35.3826353783,128.385906759
636-981,35.4061102305,128.422845947
636-982,35.4028328823,128.364149376
607-821,35.1994857765,129.069466085
463-922,37.3754592998,127.11800554
463-923,37.412085688,127.130167471
463-920,37.3754592998,127.11800554
519-758,35.0613307064,126.97810568
463-926,37.412085688,127.130167471
463-927,37.412085688,127.130167471
463-924,37.412085688,127.130167471
463-925,37.412085688,127.130167471
519-753,35.0600084871,126.984600117
519-752,35.0600084871,126.984600117
519-751,35.0600084871,126.984600117
463-929,37.412085688,127.130167471
519-757,35.0600084871,126.984600117
519-756,35.0600084871,126.984600117
519-755,35.0600084871,126.984600117
519-754,35.0600084871,126.984600117
138-941,37.4791892046,127.139966079
138-940,37.4791892046,127.139966079
442-817,37.2853104026,127.029391735
442-816,37.2779404855,127.039730901
442-819,37.2853104026,127.029391735
442-818,37.2853104026,127.029391735
456-706,37.0207908577,127.268545519
456-707,37.0067480357,127.278122637
456-704,37.0124015872,127.267855306
456-705,37.0207908577,127.268545519
456-703,37.0124015872,127.267855306
456-701,37.0067480357,127.278122637
456-708,37.0088720821,127.272988896
456-709,37.0059158408,127.260471168
138-949,37.4791892046,127.139966079
138-948,37.4791892046,127.139966079
136-900,37.5933415528,127.013995317
121-110,37.5471611904,126.935176954
517-863,35.2183467642,126.959136696
517-862,35.2262600714,126.992468928
517-861,35.2011772996,126.99316526
517-860,35.2235604812,126.973114874
472-731,37.5956028555,127.217844245
472-730,37.5956028555,127.217844245
472-733,37.5858251067,127.238457854
472-732,37.5858251067,127.238457854
472-735,37.5858251067,127.238457854
472-734,37.5858251067,127.238457854
472-737,37.6483763175,127.236096803
472-736,37.5858251067,127.238457854
535-830,35.0841899629,126.111200502
535-831,35.095020793,126.063830353
535-832,35.1125729814,126.102161137
535-833,35.0821335389,126.067332844
535-834,35.1207663151,126.109772185
535-835,35.0885734022,126.137571543
535-836,35.0636940334,126.100986554
535-837,35.0856284861,126.024888292
702-748,35.8779718721,128.597832519
702-749,35.8954223662,128.625432015
702-742,35.9328995269,128.594195032
702-743,35.9328995269,128.594195032
702-740,35.9328995269,128.594195032
702-741,35.9328995269,128.594195032
702-746,35.8779718721,128.597832519
702-747,35.882167421,128.605951461
702-744,35.9458344675,128.550308395
702-745,35.8950649716,128.536501681
210-708,37.7451967676,128.900417497
210-709,37.7602141068,128.903189154
210-706,37.7897951255,128.87684975
210-707,37.7897951255,128.87684975
210-704,37.7679170706,128.908152804
210-705,37.7728229062,128.91338134
210-702,37.7748174644,128.8699565
210-703,37.7483161838,128.883656659
210-701,37.7391026357,128.880705145
110-102,37.5678972659,126.966843743
110-101,37.5700627845,126.965194657
110-100,37.5685344737,126.964448294
136-803,37.6104740264,127.019385015
716-851,36.0856185488,128.707200872
716-850,36.1231022945,128.694893049
716-852,36.1053086417,128.692005518
534-829,34.829522401,126.478215095
704-726,35.8140262285,128.514337755
704-727,35.8434191506,128.529930979
704-724,35.8195928331,128.522529469
704-725,35.8195928331,128.522529469
704-722,35.8140108486,128.545280593
704-723,35.7993344945,128.526810802
704-720,35.8075706935,128.532225537
